0.086,0.00070699,-1
0.087,0.00072761,-1
0.088,-0.00019324,-1
0.089,-0.00034241,-1
0.09,-0.0006955,-1
0.091,-0.0010221,-1
0.092,-0.0017132,-1
0.093,-0.0017802,-1
0.094,-0.002379,-1
0.095,-0.002959,-1
0.096,-0.0032269,-1
0.097,-0.0033293,-1
0.098,-0.0037753,-1
0.099,-0.0047934,-1
0.1,-0.0047344,1
0.101,-0.0044812,1
0.102,-0.0042863,1
0.103,-0.0033891,1
0.104,-0.003102,1
0.105,-0.0023651,1
0.106,-0.0021472,1
0.107,-0.0014858,1
0.108,-0.0013252,1
0.109,-0.0012081,1
0.11,-0.00020305,1
0.111,-1.3171e-05,1
0.112,0.00037328,1
0.113,0.00064274,1
0.114,0.00096087,1
0.115,0.0016167,1
0.116,0.0018359,1
0.117,0.0022112,1
0.118,0.0026678,1
0.119,0.0033641,1
0.12,0.0037258,1
0.121,0.0040397,1
0.122,0.004559,1
0.123,0.0049776,1
0.124,0.0056303,1
0.125,0.0056234,1
0.126,0.0064179,1
0.127,0.0068274,1
0.128,0.0072185,1
0.129,0.0075724,1
0.13,0.0078381,1
0.131,0.0084544,1
0.132,0.0087512,1
0.133,0.009178,1
0.134,0.0093339,1
0.135,0.0093035,1
0.136,0.010135,1
0.137,0.010607,1
0.138,0.010957,1
0.139,0.011057,1
0.14,0.011676,1
0.141,0.011978,1
0.142,0.011976,1
0.143,0.012881,1
0.144,0.013016,1
0.145,0.013118,1
0.146,0.013597,1
0.147,0.013973,1
0.148,0.014312,1
0.149,0.014324,1
0.15,0.0147,-1
0.151,0.014376,-1
0.152,0.013605,-1
0.153,0.013501,-1
0.154,0.012892,-1
0.155,0.012037,-1
0.156,0.01209,-1
0.157,0.01165,-1
0.158,0.010985,-1
0.159,0.010663,-1
0.16,0.010221,-1
0.161,0.0092228,-1
0.162,0.0086581,-1
0.163,0.0085832,-1
0.164,0.0079417,-1
0.165,0.0074141,-1
0.166,0.0067406,-1
0.167,0.0063875,-1
0.168,0.0062711,-1
0.169,0.0057736,-1
0.17,0.004801,-1
0.171,0.0048217,-1
0.172,0.0041187,-1
0.173,0.0037545,-1
0.174,0.0034737,-1
0.175,0.0029938,-1
0.176,0.0022529,-1
0.177,0.0016671,-1
0.178,0.0018631,-1
0.179,0.00091513,-1
0.18,0.00096279,-1
0.181,9.5346e-05,-1
0.182,-0.00056495,-1
0.183,-0.00097199,-1
0.184,-0.0010372,-1
0.185,-0.001215,-1
0.186,-0.0018368,-1
0.187,-0.002628,-1
0.188,-0.0029778,-1
0.189,-0.0028992,-1
0.19,-0.0036988,-1
0.191,-0.0037766,-1
0.192,-0.0041613,-1
0.193,-0.0050666,-1
0.194,-0.0049518,-1
0.195,-0.0058948,-1
0.196,-0.0059185,-1
0.197,-0.0063257,-1
0.198,-0.0064301,-1
0.199,-0.0069631,-1
0.2,-0.0074984,1
0.201,-0.007166,1
0.202,-0.0066315,1
0.203,-0.0058588,1
0.204,-0.0053318,1
0.205,-0.0053591,1
0.206,-0.0049166,1
0.207,-0.0045359,1
0.208,-0.0039736,1
0.209,-0.0030287,1
0.21,-0.0025746,1
0.211,-0.0027592,1
0.212,-0.0018578,1
0.213,-0.0016321,1
0.214,-0.0014072,1
0.215,-0.00079745,1
0.216,4.7762e-05,1
0.217,-0.00017023,1
0.218,0.0003658,1
0.219,0.0010538,1
0.22,0.0012838,1
0.221,0.0015925,1
0.222,0.0024083,1
0.223,0.0026365,1
0.224,0.0034211,1
0.225,0.0038646,1
0.226,0.0039885,1
0.227,0.0045698,1
0.228,0.0047027,1
0.229,0.0051924,1
0.23,0.0058458,1
0.231,0.005615,1
0.232,0.0060175,1
0.233,0.0064052,1
0.234,0.0071484,1
0.235,0.0077406,1
0.236,0.0076717,1
0.237,0.0083936,1
0.238,0.0084691,1
0.239,0.0092171,1
0.24,0.0096303,1
0.241,0.01007,1
0.242,0.010035,1
0.243,0.010391,1
0.244,0.010546,1
0.245,0.01133,1
0.246,0.011278,1
0.247,0.011875,1
0.248,0.012548,1
0.249,0.012855,1
0.25,0.012804,-1
0.251,0.012743,-1
0.252,0.011781,-1
0.253,0.011136,-1
0.254,0.011148,-1
0.255,0.0103,-1
0.256,0.0098691,-1
0.257,0.0093203,-1
0.258,0.0087061,-1
0.259,0.0083664,-1
0.26,0.0082627,-1
0.261,0.0073857,-1
0.262,0.0069695,-1
0.263,0.0067216,-1
0.264,0.0063049,-1
0.265,0.0057221,-1
0.266,0.005355,-1
0.267,0.0046988,-1
0.268,0.0046505,-1
0.269,0.0038721,-1
0.27,0.0036653,-1
0.271,0.0027703,-1
0.272,0.0027529,-1
0.273,0.0017885,-1
0.274,0.0019337,-1
0.275,0.0013957,-1
0.276,0.00082803,-1
0.277,0.00016343,-1
0.278,-0.00048274,-1
0.279,-0.00078349,-1
0.28,-0.00068005,-1
0.281,-0.0013955,-1
0.282,-0.0018582,-1
0.283,-0.0025517,-1
0.284,-0.0025846,-1
0.285,-0.003379,-1
0.286,-0.0036338,-1
0.287,-0.0036285,-1
0.288,-0.0040434,-1
0.289,-0.0049262,-1
0.29,-0.0052841,-1
0.291,-0.0053309,-1
0.292,-0.006081,-1
0.293,-0.0061712,-1
0.294,-0.0063737,-1
0.295,-0.0071358,-1
0.296,-0.0077319,-1
0.297,-0.0077123,-1
0.298,-0.0085489,-1
0.299,-0.0084436,-1
0.3,-0.0091076,1
0.301,-0.0086645,1
0.302,-0.0080258,1
0.303,-0.0072519,1
0.304,-0.006901,1
0.305,-0.0063355,1
0.306,-0.005819,1
0.307,-0.0054889,1
0.308,-0.0054527,1
0.309,-0.004932,1
0.31,-0.0040443,1
0.311,-0.0040394,1
0.312,-0.0034433,1
0.313,-0.0028004,1
0.314,-0.0026011,1
0.315,-0.0022796,1
0.316,-0.0013492,1
0.317,-0.0010586,1
0.318,-0.00092224,1
0.319,-0.00040252,1
0.32,-6.3676e-05,1
0.321,0.0003519,1
0.322,0.0010938,1
0.323,0.0011056,1
0.324,0.0019096,1
0.325,0.0025185,1
0.326,0.0025873,1
0.327,0.0034367,1
0.328,0.00346,1
0.329,0.0038047,1
0.33,0.0041614,1
0.331,0.0049588,1
0.332,0.0049481,1
0.333,0.0053715,1
0.334,0.0060949,1
0.335,0.0065098,1
0.336,0.0069199,1
0.337,0.0072428,1
0.338,0.0074673,1
0.339,0.007747,1
0.34,0.0082232,1
0.341,0.0087242,1
0.342,0.0087799,1
0.343,0.0091145,1
0.344,0.0096853,1
0.345,0.009893,1
0.346,0.010578,1
0.347,0.011022,1
0.348,0.01152,1
0.349,0.011532,1
0.35,0.011859,-1
0.351,0.011663,-1
0.352,0.0108,-1
0.353,0.010411,-1
0.354,0.0099527,-1
0.355,0.0096662,-1
0.356,0.0087696,-1
0.357,0.008516,-1
0.358,0.0081908,-1
0.359,0.0074187,-1
0.36,0.0067716,-1
0.361,0.006442,-1
0.362,0.0060588,-1
0.363,0.0058794,-1
0.364,0.0050404,-1
0.365,0.0044051,-1
0.366,0.004499,-1
0.367,0.0041348,-1
0.368,0.0033317,-1
0.369,0.0031963,-1
0.37,0.0024632,-1
0.371,0.0021622,-1
0.372,0.0016193,-1
0.373,0.0013286,-1
0.374,0.00078491,-1
0.375,0.00018489,-1
0.376,-0.00046904,-1
0.377,-0.00046243,-1
0.378,-0.0012101,-1
0.379,-0.00171,-1
0.38,-0.0016736,-1
0.381,-0.0024165,-1
0.382,-0.0023848,-1
0.383,-0.002833,-1
0.384,-0.0038645,-1
0.385,-0.0042631,-1
0.386,-0.0044621,-1
0.387,-0.0049226,-1
0.388,-0.0048605,-1
0.389,-0.0056276,-1
0.39,-0.0060476,-1
0.391,-0.0062142,-1
0.392,-0.0066633,-1
0.393,-0.0070859,-1
0.394,-0.0075518,-1
0.395,-0.0077635,-1
0.396,-0.0084073,-1
0.397,-0.008667,-1
0.398,-0.0089123,-1
0.399,-0.0094866,-1
0.4,-0.0096441,1
0.401,-0.0093222,1
0.402,-0.0086173,1
0.403,-0.008232,1
0.404,-0.0081349,1
0.405,-0.0074255,1
0.406,-0.0071817,1
0.407,-0.0060519,1
0.408,-0.0056345,1
0.409,-0.0055404,1
0.41,-0.0049623,1
0.411,-0.0045984,1
0.412,-0.0039304,1
0.413,-0.003596,1
0.414,-0.0030523,1
0.415,-0.0026958,1
0.416,-0.0020647,1
0.417,-0.0015729,1
0.418,-0.0015151,1
0.419,-0.00068962,1
0.42,-0.00064352,1
0.421,-0.00032663,1
0.422,0.00013308,1
0.423,0.00044102,1
0.424,0.0012042,1
0.425,0.0014888,1
0.426,0.0019345,1
0.427,0.0025001,1
0.428,0.0027406,1
0.429,0.0029251,1
0.43,0.0036837,1
0.431,0.004415,1
0.432,0.0041775,1
0.433,0.0046021,1
0.434,0.0052022,1
0.435,0.0054408,1
0.436,0.0058178,1
0.437,0.0066733,1
0.438,0.0065231,1
0.439,0.0073453,1
0.44,0.0075835,1
0.441,0.007981,1
0.442,0.0086706,1
0.443,0.0084768,1
0.444,0.0088724,1
0.445,0.0097208,1
0.446,0.0099453,1
0.447,0.010399,1
0.448,0.010668,1
0.449,0.011271,1
0.45,0.011379,-1
0.451,0.010757,-1
0.452,0.010049,-1
0.453,0.010135,-1
0.454,0.0096128,-1
0.455,0.0091849,-1
0.456,0.0081318,-1
0.457,0.0082165,-1
0.458,0.0076485,-1
0.459,0.0070323,-1
0.46,0.006572,-1
0.461,0.0058081,-1
0.462,0.0058482,-1
0.463,0.005015,-1
0.464,0.0044969,-1
0.465,0.0043137,-1
0.466,0.0033931,-1
0.467,0.0030959,-1
0.468,0.002883,-1
0.469,0.002107,-1
0.47,0.0020155,-1
0.471,0.0016935,-1
0.472,0.00078005,-1
0.473,0.00065398,-1
0.474,-0.00013156,-1
0.475,-0.00037368,-1
0.476,-0.00033944,-1
0.477,-0.0010302,-1
0.478,-0.0013428,-1
0.479,-0.0021813,-1
0.48,-0.0020171,-1
0.481,-0.0029694,-1
0.482,-0.0028989,-1
0.483,-0.003432,-1
0.484,-0.0042727,-1
0.485,-0.0043424,-1
0.486,-0.0048178,-1
0.487,-0.005085,-1
0.488,-0.005454,-1
0.489,-0.0062525,-1
0.49,-0.0065081,-1
0.491,-0.0067507,-1
0.492,-0.0068205,-1
0.493,-0.0077324,-1
0.494,-0.0078487,-1
0.495,-0.0081506,-1
0.496,-0.0086295,-1
0.497,-0.0091873,-1
0.498,-0.0094059,-1
0.499,-0.0095432,-1
0.5,-0.010106,1
0.501,-0.0099083,1
0.502,-0.0090234,1
0.503,-0.0089413,1
0.504,-0.0080168,1
0.505,-0.0074655,1
0.506,-0.0069461,1
0.507,-0.0067591,1
0.508,-0.0061907,1
0.509,-0.0059625,1
0.51,-0.0056784,1
0.511,-0.0049487,1
0.512,-0.0041373,1
0.513,-0.003689,1
0.514,-0.0037173,1
0.515,-0.0028196,1
0.516,-0.0024713,1
0.517,-0.0024044,1
0.518,-0.0014845,1
0.519,-0.0012245,1
0.52,-0.00078953,1
0.521,-0.00053893,1
0.522,-0.00020234,1
0.523,0.0003161,1
0.524,0.0009467,1
0.525,0.0010167,1
0.526,0.0018367,1
0.527,0.0022259,1
0.528,0.0026293,1
0.529,0.0028455,1
0.53,0.0035216,1
0.531,0.0034303,1
0.532,0.0039244,1
0.533,0.0046912,1
0.534,0.0049101,1
0.535,0.0056837,1
0.536,0.0056567,1
0.537,0.0058732,1
0.538,0.0064742,1
0.539,0.0069903,1
0.54,0.0075778,1
0.541,0.0080216,1
0.542,0.0080903,1
0.543,0.0083284,1
0.544,0.0090435,1
0.545,0.0088879,1
0.546,0.0094244,1
0.547,0.010237,1
0.548,0.010359,1
0.549,0.010841,1
0.55,0.011351,-1
0.551,0.010244,-1
0.552,0.010198,-1
0.553,0.0093774,-1
0.554,0.0088408,-1
0.555,0.0087613,-1
0.556,0.0083779,-1
0.557,0.0075298,-1
0.558,0.0070432,-1
0.559,0.0070345,-1
0.56,0.0060094,-1
0.561,0.0057065,-1
0.562,0.0052317,-1
0.563,0.0050659,-1
0.564,0.0042827,-1
0.565,0.0041115,-1
0.566,0.0033077,-1
0.567,0.0031474,-1
0.568,0.0026576,-1
0.569,0.0019744,-1
0.57,0.0014005,-1
0.571,0.0015839,-1
0.572,0.00052241,-1
0.573,0.0005964,-1
0.574,-0.00020545,-1
0.575,-0.00037762,-1
0.576,-0.00063964,-1
0.577,-0.0010866,-1
0.578,-0.0018779,-1
0.579,-0.0022241,-1
0.58,-0.0024014,-1
0.581,-0.0031388,-1
0.582,-0.0035681,-1
0.583,-0.0041438,-1
0.584,-0.0039313,-1
0.585,-0.0043895,-1
0.586,-0.0047309,-1
0.587,-0.0055942,-1
0.588,-0.0059718,-1
0.589,-0.0062785,-1
0.59,-0.0062998,-1
0.591,-0.0067005,-1
0.592,-0.0073087,-1
0.593,-0.0074706,-1
0.594,-0.0081204,-1
0.595,-0.0086954,-1
0.596,-0.0091085,-1
0.597,-0.0090108,-1
0.598,-0.0095648,-1
0.599,-0.010102,-1
0.6,-0.010419,1
0.601,-0.01025,1
0.602,-0.0096171,1
0.603,-0.0092382,1
0.604,-0.0087805,1
0.605,-0.0080112,1
0.606,-0.0075826,1
0.607,-0.0067007,1
0.608,-0.0063739,1
0.609,-0.0063709,1
0.61,-0.0053421,1
0.611,-0.0050562,1
0.612,-0.0044976,1
0.613,-0.0043325,1
0.614,-0.0035643,1
0.615,-0.0032635,1
0.616,-0.0025621,1
0.617,-0.0021496,1
0.618,-0.0019232,1
0.619,-0.0018912,1
0.62,-0.0014225,1
0.621,-0.0008076,1
0.622,-0.00037245,1
0.623,0.00033675,1
0.624,0.000533,1
0.625,0.0013277,1
0.626,0.0015402,1
0.627,0.0018169,1
0.628,0.0024883,1
0.629,0.0026156,1
0.63,0.0029707,1
0.631,0.0038377,1
0.632,0.0040444,1
0.633,0.0041583,1
0.634,0.0046457,1
0.635,0.005298,1
0.636,0.0053187,1
0.637,0.0060084,1
0.638,0.0063724,1
0.639,0.006869,1
0.64,0.0069298,1
0.641,0.0076883,1
0.642,0.0079342,1
0.643,0.0082341,1
0.644,0.0083447,1
0.645,0.0093648,1
0.646,0.0093478,1
0.647,0.010077,1
0.648,0.010391,1
0.649,0.010808,1
0.65,0.010874,-1
0.651,0.010285,-1
0.652,0.0099003,-1
0.653,0.0096303,-1
0.654,0.0088128,-1
0.655,0.0086306,-1
0.656,0.0081098,-1
0.657,0.0071765,-1
0.658,0.0069082,-1
0.659,0.0066419,-1
0.66,0.0062564,-1
0.661,0.0052821,-1
0.662,0.0053362,-1
0.663,0.0043665,-1
0.664,0.0044015,-1
0.665,0.0034839,-1
0.666,0.0034551,-1
0.667,0.0031512,-1
0.668,0.0022299,-1
0.669,0.0019276,-1
0.67,0.0013036,-1
0.671,0.00125,-1
0.672,0.00090086,-1
0.673,0.00026878,-1
0.674,-0.00039709,-1
0.675,-0.00064939,-1
0.676,-0.0011356,-1
0.677,-0.0011956,-1
0.678,-0.0018278,-1
0.679,-0.0020255,-1
0.68,-0.0029385,-1
0.681,-0.0030569,-1
0.682,-0.0035855,-1
0.683,-0.0041956,-1
0.684,-0.0041613,-1
0.685,-0.0050532,-1
0.686,-0.0054378,-1
0.687,-0.0054729,-1
0.688,-0.0062211,-1
0.689,-0.0060269,-1
0.69,-0.0069071,-1
0.691,-0.0073765,-1
0.692,-0.0077486,-1
0.693,-0.0081137,-1
0.694,-0.008189,-1
0.695,-0.0085038,-1
0.696,-0.0090198,-1
0.697,-0.0092673,-1
0.698,-0.0098822,-1
0.699,-0.0098721,-1
0.7,-0.010248,1
0.701,-0.0097796,1
0.702,-0.0098384,1
0.703,-0.0088791,1
0.704,-0.0086653,1
0.705,-0.0080556,1
0.706,-0.0074801,1
0.707,-0.0069745,1
0.708,-0.0063967,1
0.709,-0.0060339,1
0.71,-0.0060242,1
0.711,-0.0050123,1
0.712,-0.0044779,1
0.713,-0.0042829,1
0.714,-0.0040275,1
0.715,-0.0031522,1
0.716,-0.0030529,1
0.717,-0.0027778,1
0.718,-0.0020395,1
0.719,-0.001393,1
0.72,-0.0012787,1
0.721,-0.00063742,1
0.722,-0.00064963,1
0.723,5.8947e-05,1
0.724,0.00069252,1
0.725,0.00086419,1
0.726,0.0012177,1
0.727,0.0014763,1
0.728,0.0025364,1
0.729,0.0023519,1
0.73,0.0032823,1
0.731,0.0032285,1
0.732,0.0041783,1
0.733,0.0045206,1
0.734,0.0046078,1
0.735,0.0052321,1
0.736,0.0056247,1
0.737,0.0056179,1
0.738,0.0064336,1
0.739,0.0067838,1
0.74,0.0072751,1
0.741,0.0075672,1
0.742,0.0076082,1
0.743,0.0082831,1
0.744,0.0088964,1
0.745,0.0086689,1
0.746,0.0096355,1
0.747,0.00964,1
0.748,0.0098168,1
0.749,0.010131,1
0.75,0.010565,-1
0.751,0.010524,-1
0.752,0.010109,-1
0.753,0.0092874,-1
0.754,0.0085925,-1
0.755,0.0081129,-1
0.756,0.0081205,-1
0.757,0.0071295,-1
0.758,0.0071773,-1
0.759,0.0067349,-1
0.76,0.0059667,-1
0.761,0.0055452,-1
0.762,0.0049205,-1
0.763,0.0042486,-1
0.764,0.0040658,-1
0.765,0.0036775,-1
0.766,0.0033291,-1
0.767,0.0026739,-1
0.768,0.0025755,-1
0.769,0.0015403,-1
0.77,0.00159,-1
0.771,0.0010428,-1
0.772,0.00042076,-1
0.773,0.00032494,-1
0.774,-0.0001361,-1
0.775,-0.00064304,-1
0.776,-0.0013272,-1
0.777,-0.0015035,-1
0.778,-0.0016759,-1
0.779,-0.0022044,-1
0.78,-0.0029831,-1
0.781,-0.0032065,-1
0.782,-0.0035362,-1
0.783,-0.0041521,-1
0.784,-0.0047915,-1
0.785,-0.0048789,-1
0.786,-0.0054257,-1
0.787,-0.0057207,-1
0.788,-0.0060669,-1
0.789,-0.0064781,-1
0.79,-0.006553,-1
0.791,-0.0072631,-1
0.792,-0.007547,-1
0.793,-0.0082411,-1
0.794,-0.0085644,-1
0.795,-0.0086792,-1
0.796,-0.0094682,-1
0.797,-0.009284,-1
0.798,-0.0099126,-1
0.799,-0.010477,-1
0.8,-0.01045,1
0.801,-0.010274,1
0.802,-0.0094049,1
0.803,-0.0093434,1
0.804,-0.0089857,1
0.805,-0.0078301,1
0.806,-0.0073872,1
0.807,-0.0074128,1
0.808,-0.0069694,1
0.809,-0.0065459,1
0.81,-0.0057551,1
0.811,-0.0055776,1
0.812,-0.0050725,1
0.813,-0.0046021,1
0.814,-0.0041314,1
0.815,-0.0032176,1
0.816,-0.0028133,1
0.817,-0.0025876,1
0.818,-0.0023705,1
0.819,-0.0014517,1
0.82,-0.0016219,1
0.821,-0.00069348,1
0.822,-0.00052816,1
0.823,-0.00018361,1
0.824,0.00034054,1
0.825,0.0010635,1
0.826,0.0010947,1
0.827,0.001423,1
0.828,0.00201,1
0.829,0.0022377,1
0.83,0.0026705,1
0.831,0.003436,1
0.832,0.0036425,1
0.833,0.0040419,1
0.834,0.004325,1
0.835,0.0050437,1
0.836,0.0053971,1
0.837,0.0061106,1
0.838,0.0059189,1
0.839,0.0066444,1
0.84,0.0067899,1
0.841,0.0075379,1
0.842,0.0076402,1
0.843,0.0082994,1
0.844,0.0087968,1
0.845,0.0086791,1
0.846,0.0093438,1
0.847,0.0096754,1
0.848,0.010243,1
0.849,0.010417,1
0.85,0.011017,-1
0.851,0.010158,-1
0.852,0.0096965,-1
0.853,0.0091375,-1
0.854,0.0086209,-1
0.855,0.0086054,-1
0.856,0.0080306,-1
0.857,0.0070783,-1
0.858,0.0068829,-1
0.859,0.0063758,-1
0.86,0.005843,-1
0.861,0.0054627,-1
0.862,0.0046502,-1
0.863,0.0042674,-1
0.864,0.0039134,-1
0.865,0.003564,-1
0.866,0.0031637,-1
0.867,0.0026562,-1
0.868,0.0025855,-1
0.869,0.001972,-1
0.87,0.0011118,-1
0.871,0.0010691,-1
0.872,0.00024582,-1
0.873,0.00038508,-1
0.874,-0.00065982,-1
0.875,-0.00048575,-1
0.876,-0.0011804,-1
0.877,-0.0017316,-1
0.878,-0.0019415,-1
0.879,-0.0027373,-1
0.88,-0.0026118,-1
0.881,-0.0033424,-1
0.882,-0.0035005,-1
0.883,-0.0042175,-1
0.884,-0.0048325,-1
0.885,-0.0047732,-1
0.886,-0.0050963,-1
0.887,-0.005839,-1
0.888,-0.0059698,-1
0.889,-0.0065361,-1
0.89,-0.0065491,-1
0.891,-0.007108,-1
0.892,-0.00787,-1
0.893,-0.0083503,-1
0.894,-0.0086682,-1
0.895,-0.0088823,-1
0.896,-0.0092216,-1
0.897,-0.0094611,-1
0.898,-0.0097141,-1
0.899,-0.010465,-1
0.9,-0.010455,1
0.901,-0.010173,1
0.902,-0.009751,1
0.903,-0.0090666,1
0.904,-0.0085247,1
0.905,-0.0084247,1
0.906,-0.0080465,1
0.907,-0.0071352,1
0.908,-0.0066211,1
0.909,-0.0065539,1
0.91,-0.0059028,1
0.911,-0.0056571,1
0.912,-0.0048664,1
0.913,-0.0042348,1
0.914,-0.0043115,1
0.915,-0.0038054,1
0.916,-0.0027543,1
0.917,-0.0026893,1
0.918,-0.002364,1
0.919,-0.0015756,1
0.92,-0.00097245,1
0.921,-0.0011404,1
0.922,-0.00075838,1
0.923,6.0848e-05,1
0.924,0.0006579,1
0.925,0.0010707,1
0.926,0.0014041,1
0.927,0.0016767,1
0.928,0.0019149,1
0.929,0.0022679,1
0.93,0.0030444,1
0.931,0.0033894,1
0.932,0.0039527,1
0.933,0.0039019,1
0.934,0.0043993,1
0.935,0.0053231,1
0.936,0.005623,1
0.937,0.005705,1
0.938,0.0064665,1
0.939,0.0068144,1
0.94,0.0070189,1
0.941,0.0070655,1
0.942,0.0079558,1
0.943,0.0080546,1
0.944,0.0083766,1
0.945,0.0092047,1
0.946,0.0090886,1
0.947,0.0096334,1
0.948,0.010176,1
0.949,0.01031,1
0.95,0.010378,-1
0.951,0.010419,-1
0.952,0.0098043,-1
0.953,0.0090614,-1
0.954,0.0085096,-1
0.955,0.0079942,-1
0.956,0.0075688,-1
0.957,0.0073444,-1
0.958,0.0070967,-1
0.959,0.0061954,-1
0.96,0.0057364,-1
0.961,0.0052063,-1
0.962,0.0047894,-1
0.963,0.0043189,-1
0.964,0.0038536,-1
0.965,0.0034574,-1
0.966,0.0031055,-1
0.967,0.0027381,-1
0.968,0.0020475,-1
0.969,0.0017586,-1
0.97,0.0012011,-1
0.971,0.0010811,-1
0.972,0.00060729,-1
0.973,8.155e-05,-1
0.974,-0.00054048,-1
0.975,-0.00059295,-1
0.976,-0.00088915,-1
0.977,-0.0017024,-1
0.978,-0.0018027,-1
0.979,-0.0022337,-1
0.98,-0.0027773,-1
0.981,-0.0036231,-1
0.982,-0.0039302,-1
0.983,-0.0039868,-1
0.984,-0.0043055,-1
0.985,-0.0051789,-1
0.986,-0.005659,-1
0.987,-0.0060047,-1
0.988,-0.0060344,-1
0.989,-0.0067112,-1
0.99,-0.0068414,-1
0.991,-0.0070747,-1
0.992,-0.0074477,-1
0.993,-0.0078926,-1
0.994,-0.0081568,-1
0.995,-0.0086763,-1
0.996,-0.0090482,-1
0.997,-0.0092736,-1
0.998,-0.010131,-1
0.999,-0.010418,-1
1,-0.010531,1
1.001,-0.0099986,1
1.002,-0.0093495,1
1.003,-0.0090949,1
1.004,-0.0087265,1
1.005,-0.0082069,1
1.006,-0.0076918,1
1.007,-0.0070215,1
1.008,-0.0065747,1
1.009,-0.0062859,1
1.01,-0.0059711,1
1.011,-0.0055418,1
1.012,-0.0046195,1
1.013,-0.0042641,1
1.014,-0.003861,1
1.015,-0.0037432,1
1.016,-0.003382,1
1.017,-0.002677,1
1.018,-0.0022264,1
1.019,-0.0014408,1
1.02,-0.001028,1
1.021,-0.0006124,1
1.022,-0.00021344,1
1.023,0.00021671,1
1.024,0.00071415,1
1.025,0.0011618,1
1.026,0.0013223,1
1.027,0.0016262,1
1.028,0.0019088,1
1.029,0.0024611,1
1.03,0.0029349,1
1.031,0.0034983,1
1.032,0.0034461,1
1.033,0.0044521,1
1.034,0.004501,1
1.035,0.0047359,1
1.036,0.0053401,1
1.037,0.0056792,1
1.038,0.0059424,1
1.039,0.0066618,1
1.04,0.0067491,1
1.041,0.0072217,1
1.042,0.0076413,1
1.043,0.0081368,1
1.044,0.0086217,1
1.045,0.0089625,1
1.046,0.0090561,1
1.047,0.0094161,1
1.048,0.010259,1
1.049,0.010169,1
1.05,0.010693,-1
1.051,0.010497,-1
1.052,0.0096068,-1
1.053,0.009443,-1
1.054,0.0084726,-1
1.055,0.0081762,-1
1.056,0.0076914,-1
1.057,0.0070612,-1
1.058,0.0068651,-1
1.059,0.006082,-1
1.06,0.0061932,-1
1.061,0.0050921,-1
1.062,0.0048911,-1
1.063,0.0043497,-1
1.064,0.0037591,-1
1.065,0.0037501,-1
1.066,0.0033395,-1
1.067,0.0024974,-1
1.068,0.0024897,-1
1.069,0.0019871,-1
1.07,0.0012334,-1
1.071,0.0008986,-1
1.072,0.00054531,-1
1.073,0.00032552,-1
1.074,-0.00066904,-1
1.075,-0.00075321,-1
1.076,-0.001219,-1
1.077,-0.00184,-1
1.078,-0.0020592,-1
1.079,-0.002261,-1
1.08,-0.0025774,-1
1.081,-0.0030777,-1
1.082,-0.0035011,-1
1.083,-0.004022,-1
1.084,-0.0045303,-1
1.085,-0.0048407,-1
1.086,-0.0056689,-1
1.087,-0.0059936,-1
1.088,-0.0059508,-1
1.089,-0.0063443,-1
1.09,-0.0068086,-1
1.091,-0.0072117,-1
1.092,-0.0077097,-1
1.093,-0.0083015,-1
1.094,-0.0082893,-1
1.095,-0.0091179,-1
1.096,-0.0090914,-1
1.097,-0.0096566,-1
1.098,-0.0097199,-1
